repository,file,commits,distinct_authors,lines_added,lines_removed,churn,file_age_days,days_since_change
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\manager\impl\DbgMinimalSymbol.java,4,2,137,72,209,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\manager\impl\DbgModuleImpl.java,8,3,236,126,362,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\manager\impl\DbgModuleMemoryImpl.java,5,3,255,151,406,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\manager\impl\DbgProcessImpl.java,16,3,829,452,1281,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\manager\impl\DbgRegister.java,4,3,179,90,269,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\manager\impl\DbgRegisterSet.java,3,2,136,68,204,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\manager\impl\DbgSectionImpl.java,3,2,108,54,162,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\manager\impl\DbgSessionImpl.java,6,3,313,159,472,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\manager\impl\DbgStackFrameImpl.java,5,3,327,165,492,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\manager\impl\DbgThreadImpl.java,14,3,634,360,994,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\manager\reason\DbgEndSteppingRangeReason.java,3,2,68,34,102,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\manager\reason\DbgExitNormallyReason.java,3,2,68,34,102,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\manager\reason\DbgExitedReason.java,3,2,90,45,135,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\manager\reason\DbgSignalReceivedReason.java,3,2,90,45,135,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\AbstractDbgModel.java,6,3,94,49,143,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\iface1\DbgModelSelectableObject.java,8,4,132,70,202,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\iface1\DbgModelTargetAccessConditioned.java,4,2,76,40,116,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\iface1\DbgModelTargetAttachable.java,5,2,64,33,97,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\iface1\DbgModelTargetAttacher.java,5,2,155,95,250,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\iface1\DbgModelTargetBptHelper.java,3,2,88,44,132,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\iface1\DbgModelTargetDeletable.java,4,2,72,37,109,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\iface1\DbgModelTargetDetachable.java,5,2,81,42,123,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\iface1\DbgModelTargetEnvironment.java,5,2,83,43,126,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\iface1\DbgModelTargetEventScope.java,4,2,58,30,88,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\iface1\DbgModelTargetExecutionStateful.java,6,3,110,59,169,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\iface1\DbgModelTargetFocusScope.java,10,3,213,135,348,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\iface1\DbgModelTargetInterpreter.java,6,3,92,48,140,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\iface1\DbgModelTargetInterruptible.java,4,2,78,40,118,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\iface1\DbgModelTargetKillable.java,5,2,81,42,123,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\iface1\DbgModelTargetLauncher.java,6,3,94,53,147,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\iface1\DbgModelTargetMethod.java,4,2,58,30,88,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\iface1\DbgModelTargetResumable.java,7,2,90,47,137,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\iface1\DbgModelTargetSteppable.java,8,3,185,99,284,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\iface2\DbgModelTargetAvailable.java,6,3,58,30,88,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\iface2\DbgModelTargetAvailableContainer.java,3,2,44,22,66,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\iface2\DbgModelTargetBreakpointContainer.java,7,3,210,115,325,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\iface2\DbgModelTargetBreakpointLocation.java,6,2,63,36,99,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\iface2\DbgModelTargetBreakpointSpec.java,12,3,456,271,727,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\iface2\DbgModelTargetConnector.java,5,2,84,43,127,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\iface2\DbgModelTargetConnectorContainer.java,3,2,44,22,66,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\iface2\DbgModelTargetDebugContainer.java,5,3,47,25,72,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\iface2\DbgModelTargetEnvironmentEx.java,5,2,85,44,129,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\iface2\DbgModelTargetMemoryContainer.java,6,3,74,40,114,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\iface2\DbgModelTargetMemoryRegion.java,4,2,72,37,109,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\iface2\DbgModelTargetModule.java,7,3,154,88,242,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\iface2\DbgModelTargetModuleContainer.java,5,2,78,42,120,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\iface2\DbgModelTargetModuleSection.java,4,2,54,28,82,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\iface2\DbgModelTargetModuleSectionContainer.java,5,3,49,26,75,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\iface2\DbgModelTargetObject.java,9,2,182,98,280,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\iface2\DbgModelTargetProcess.java,15,3,220,139,359,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\iface2\DbgModelTargetProcessContainer.java,4,2,65,33,98,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\iface2\DbgModelTargetRegister.java,5,2,76,39,115,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\iface2\DbgModelTargetRegisterBank.java,12,3,332,177,509,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\iface2\DbgModelTargetRegisterContainer.java,5,2,156,130,286,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\iface2\DbgModelTargetRoot.java,5,2,75,40,115,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\iface2\DbgModelTargetSession.java,13,3,223,132,355,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\iface2\DbgModelTargetSessionAttributes.java,4,2,53,27,80,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\iface2\DbgModelTargetSessionAttributesMachine.java,3,2,48,24,72,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\iface2\DbgModelTargetSessionContainer.java,3,2,68,34,102,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\iface2\DbgModelTargetStack.java,4,2,53,27,80,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\iface2\DbgModelTargetStackFrame.java,11,3,267,160,427,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\iface2\DbgModelTargetSymbol.java,4,2,64,33,97,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\iface2\DbgModelTargetSymbolContainer.java,4,2,54,28,82,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\iface2\DbgModelTargetTTD.java,5,2,130,74,204,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\iface2\DbgModelTargetThread.java,16,3,241,163,404,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\iface2\DbgModelTargetThreadContainer.java,5,2,71,37,108,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\impl\DbgModelDefaultTargetModelRoot.java,4,3,66,33,99,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\impl\DbgModelImpl.java,17,3,406,224,630,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\impl\DbgModelImplUtils.java,4,2,73,39,112,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\impl\DbgModelTargetAvailableContainerImpl.java,8,3,212,117,329,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\impl\DbgModelTargetAvailableImpl.java,7,3,191,108,299,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\impl\DbgModelTargetBreakpointContainerImpl.java,9,3,253,148,401,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\impl\DbgModelTargetBreakpointSpecImpl.java,14,3,433,268,701,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\impl\DbgModelTargetConnectorContainerImpl.java,7,3,195,102,297,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\impl\DbgModelTargetDebugContainerImpl.java,8,3,133,79,212,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\impl\DbgModelTargetKernelConnectorImpl.java,6,3,188,98,286,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\impl\DbgModelTargetMemoryContainerImpl.java,14,3,638,373,1011,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\impl\DbgModelTargetMemoryRegionImpl.java,8,3,314,170,484,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\impl\DbgModelTargetModuleContainerImpl.java,13,3,337,214,551,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\impl\DbgModelTargetModuleImpl.java,7,3,219,120,339,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\impl\DbgModelTargetModuleSectionContainerImpl.java,6,3,146,80,226,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\impl\DbgModelTargetModuleSectionImpl.java,6,3,134,75,209,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\impl\DbgModelTargetObjectImpl.java,12,3,459,250,709,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\impl\DbgModelTargetProcessAttachConnectorImpl.java,6,3,186,97,283,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\impl\DbgModelTargetProcessContainerImpl.java,19,3,489,322,811,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\impl\DbgModelTargetProcessImpl.java,21,3,706,468,1174,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\impl\DbgModelTargetProcessLaunchConnectorImpl.java,10,4,218,129,347,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\impl\DbgModelTargetRegisterContainerImpl.java,21,3,492,321,813,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\impl\DbgModelTargetRegisterImpl.java,11,3,184,102,286,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\impl\DbgModelTargetRootImpl.java,12,3,527,377,904,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\impl\DbgModelTargetSessionAttributesImpl.java,7,3,192,104,296,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\impl\DbgModelTargetSessionAttributesMachineImpl.java,6,3,209,112,321,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\impl\DbgModelTargetSessionContainerImpl.java,6,3,194,105,299,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\impl\DbgModelTargetSessionImpl.java,10,3,272,155,427,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\impl\DbgModelTargetStackFrameImpl.java,12,3,476,292,768,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\impl\DbgModelTargetStackImpl.java,7,3,247,133,380,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\impl\DbgModelTargetSymbolContainerImpl.java,6,3,152,82,234,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\impl\DbgModelTargetSymbolImpl.java,8,3,202,115,317,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\impl\DbgModelTargetThreadContainerImpl.java,11,3,416,257,673,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\impl\DbgModelTargetThreadImpl.java,17,3,510,324,834,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\main\java\agent\dbgeng\model\impl\DbgModelTargetTraceOrDumpConnectorImpl.java,8,3,193,106,299,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\test\java\agent\dbgeng\DummyProc.java,3,3,102,51,153,280,1724
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\test\java\agent\dbgeng\dbgeng\DbgEngTest.java,8,3,1820,921,2741,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\test\java\agent\dbgeng\dbgeng\DbgEngTestOld.java,3,3,1350,675,2025,280,1724
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\test\java\agent\dbgeng\manager\impl\AbstractDbgManagerTest.java,6,3,907,458,1365,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\test\java\agent\dbgeng\manager\impl\SpawnedDbgManagerTest.java,4,2,60,33,93,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\test\java\agent\dbgeng\model\AbstractModelForDbgTest.java,3,2,1187,121,1308,77,1927
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\test\java\agent\dbgeng\model\GadpForDbgTest.java,1,1,125,0,125,0,2005
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\test\java\agent\dbgeng\model\ModelForDbgTest.java,1,1,54,0,54,0,2005
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgeng\src\test\java\agent\dbgeng\testutil\DummyProc.java,3,3,160,80,240,280,1724
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgmodel-traceloader\ghidra_scripts\PopulateTraceLocal.java,9,5,831,422,1253,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgmodel-traceloader\ghidra_scripts\PopulateTraceRemote.java,8,5,358,185,543,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgmodel\src\main\java\agent\dbgmodel\DbgModelInJvmDebuggerModelFactory.java,7,3,158,112,270,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgmodel\src\main\java\agent\dbgmodel\dbgmodel\COMUtilsExtra.java,3,2,144,72,216,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgmodel\src\main\java\agent\dbgmodel\dbgmodel\DbgModel.java,3,2,392,196,588,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgmodel\src\main\java\agent\dbgmodel\dbgmodel\UnknownEx.java,3,2,48,24,72,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgmodel\src\main\java\agent\dbgmodel\dbgmodel\bridge\HostDataModelAccess.java,3,2,76,38,114,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgmodel\src\main\java\agent\dbgmodel\dbgmodel\concept\ComparableConcept.java,3,2,52,26,78,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgmodel\src\main\java\agent\dbgmodel\dbgmodel\concept\Concept.java,3,2,54,27,81,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgmodel\src\main\java\agent\dbgmodel\dbgmodel\concept\DataModelConcept.java,3,2,62,31,93,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgmodel\src\main\java\agent\dbgmodel\dbgmodel\concept\DynamicConceptProviderConcept.java,3,2,80,40,120,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgmodel\src\main\java\agent\dbgmodel\dbgmodel\concept\DynamicKeyProviderConcept.java,3,2,64,32,96,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgmodel\src\main\java\agent\dbgmodel\dbgmodel\concept\EquatableConcept.java,3,2,54,27,81,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgmodel\src\main\java\agent\dbgmodel\dbgmodel\concept\IndexableConcept.java,3,2,62,31,93,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgmodel\src\main\java\agent\dbgmodel\dbgmodel\concept\IterableConcept.java,3,2,60,30,90,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgmodel\src\main\java\agent\dbgmodel\dbgmodel\concept\PreferredRuntimeTypeConcept.java,3,2,52,26,78,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgmodel\src\main\java\agent\dbgmodel\dbgmodel\concept\StringDisplayableConcept.java,3,2,56,28,84,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgmodel\src\main\java\agent\dbgmodel\dbgmodel\datamodel\DataModelManager1.java,3,2,168,84,252,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgmodel\src\main\java\agent\dbgmodel\dbgmodel\datamodel\DataModelManager2.java,3,2,72,36,108,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgmodel\src\main\java\agent\dbgmodel\dbgmodel\datamodel\script\DataModelNameBinder.java,3,2,72,36,108,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgmodel\src\main\java\agent\dbgmodel\dbgmodel\datamodel\script\DataModelScript.java,3,2,84,42,126,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgmodel\src\main\java\agent\dbgmodel\dbgmodel\datamodel\script\DataModelScriptClient.java,3,2,58,29,87,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgmodel\src\main\java\agent\dbgmodel\dbgmodel\datamodel\script\DataModelScriptHostContext.java,3,2,58,29,87,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgmodel\src\main\java\agent\dbgmodel\dbgmodel\datamodel\script\DataModelScriptManager.java,3,2,74,37,111,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgmodel\src\main\java\agent\dbgmodel\dbgmodel\datamodel\script\DataModelScriptProvider.java,3,2,68,34,102,1449,555
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger-agent-dbgmodel\src\main\java\agent\dbgmodel\dbgmodel\datamodel\script\DataModelScriptProviderEnumerator.java,3,2,56,28,84,1449,555
