repository,file,n_semgrep,n_codeql,has_security_risk,sonar_ncloc,sonar_lines,sonar_functions,sonar_classes,sonar_statements,sonar_complexity,sonar_cognitive_complexity,sonar_duplicated_lines,sonar_duplicated_lines_density,sonar_duplicated_blocks,sonar_comment_lines,sonar_comment_lines_density,sonar_code_smells,sonar_sqale_index,sonar_sqale_debt_ratio,sonar_violations,sonar_blocker_violations,sonar_critical_violations,sonar_major_violations,sonar_minor_violations,wmc,dit,noc,cbo,rfc,lcom,lcom_star,num_methods,num_static_methods,num_fields,num_static_fields,tcc,lcc,num_classes,commits,distinct_authors,lines_added,lines_removed,churn,file_age_days,days_since_change
NationalSecurityAgency/datawave,core/annotation/src/main/java/datawave/annotation/data/AccumuloAnnotationUtil.java,0,0,0,38.0,64.0,1.0,1.0,16.0,7.0,9.0,0.0,0.0,0.0,13.0,25.5,1.0,5.0,0.4,1.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,5.0,19.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,182.0
NationalSecurityAgency/datawave,warehouse/core/src/main/java/datawave/util/cli/AccumuloArgs.java,0,0,0,64.0,127.0,9.0,2.0,12.0,9.0,0.0,0.0,0.0,0.0,34.0,34.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,4.0,2.0,21.0,0.0,9.0,2.0,7.0,0.0,1.0,1.0,2.0,3.0,3.0,150.0,24.0,174.0,1723.0,1097.0
NationalSecurityAgency/datawave,warehouse/core/src/test/java/datawave/util/cli/AccumuloArgsTest.java,0,0,0,59.0,75.0,2.0,2.0,18.0,2.0,0.0,0.0,0.0,0.0,5.0,7.8,5.0,45.0,2.5,5.0,0.0,4.0,0.0,1.0,2.0,1.0,0.0,4.0,13.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,101.0,27.0,128.0,2383.0,436.0
NationalSecurityAgency/datawave,microservices/services/audit/service/src/main/java/datawave/microservice/audit/auditors/accumulo/config/AccumuloAuditConfig.java,0,0,0,47.0,65.0,4.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,5.0,9.6,1.0,5.0,0.4,1.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,16.0,12.0,6.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,70.0,6.0,76.0,71.0,405.0
NationalSecurityAgency/datawave,microservices/services/audit/service/src/test/java/datawave/microservice/audit/auditors/accumulo/AccumuloAuditConfigDisabledTest.java,0,0,0,32.0,40.0,1.0,2.0,3.0,1.0,0.0,16.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,43.0,4.0,47.0,71.0,405.0
NationalSecurityAgency/datawave,microservices/services/audit/service/src/test/java/datawave/microservice/audit/auditors/accumulo/AccumuloAuditConfigMissingTest.java,0,0,0,32.0,40.0,1.0,2.0,3.0,1.0,0.0,16.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,43.0,4.0,47.0,71.0,405.0
NationalSecurityAgency/datawave,microservices/services/audit/service/src/main/java/datawave/microservice/audit/auditors/accumulo/AccumuloAuditor.java,0,0,0,65.0,85.0,4.0,1.0,21.0,7.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,9.0,28.0,0.0,0.0,4.0,0.0,5.0,1.0,0.6666667,1.0,1.0,2.0,2.0,94.0,10.0,104.0,71.0,405.0
NationalSecurityAgency/datawave,microservices/services/audit/service/src/test/java/datawave/microservice/audit/auditors/accumulo/AccumuloAuditorTest.java,0,0,0,135.0,170.0,7.0,2.0,63.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,52.0,1.3,7.0,0.0,3.0,3.0,0.0,8.0,1.0,0.0,17.0,34.0,0.0,0.0,7.0,0.0,4.0,0.0,0.53333336,0.6666667,2.0,2.0,2.0,198.0,29.0,227.0,71.0,405.0
NationalSecurityAgency/datawave,microservices/services/audit/service/src/main/java/datawave/microservice/audit/auditors/accumulo/config/AccumuloAuditProperties.java,0,0,0,92.0,129.0,23.0,3.0,23.0,23.0,0.0,32.0,24.8,2.0,2.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,5.0,1.0,20.0,0.0,23.0,0.0,11.0,0.0,0.33333334,0.52380955,3.0,2.0,2.0,159.0,31.0,190.0,71.0,405.0
NationalSecurityAgency/datawave,web-services/security/src/main/java/datawave/security/cache/AccumuloCacheStore.java,0,0,0,245.0,282.0,12.0,1.0,114.0,26.0,46.0,0.0,0.0,0.0,12.0,4.7,7.0,129.0,1.8,7.0,0.0,1.0,6.0,0.0,44.0,1.0,0.0,27.0,85.0,0.0,0.0,12.0,0.0,7.0,0.0,0.6363636,0.6545454,1.0,8.0,7.0,389.0,108.0,497.0,2952.0,103.0
NationalSecurityAgency/datawave,web-services/security/src/main/java/datawave/security/cache/AccumuloCacheStoreConfiguration.java,0,0,0,142.0,166.0,16.0,1.0,68.0,53.0,37.0,0.0,0.0,0.0,0.0,0.0,8.0,63.0,1.5,8.0,6.0,0.0,0.0,2.0,42.0,2.0,0.0,10.0,11.0,20.0,0.0,16.0,1.0,22.0,11.0,0.30833334,0.875,1.0,4.0,4.0,205.0,40.0,245.0,2953.0,102.0
NationalSecurityAgency/datawave,web-services/security/src/main/java/datawave/security/cache/AccumuloCacheStoreConfigurationBuilder.java,0,0,0,79.0,99.0,15.0,1.0,27.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,5.0,6.0,105.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,130.0,32.0,162.0,2953.0,102.0
NationalSecurityAgency/datawave,microservices/starters/datawave/src/main/java/datawave/microservice/config/accumulo/AccumuloClientConfiguration.java,0,0,0,31.0,41.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,8.0,8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,41.0,1.0,42.0,71.0,405.0
NationalSecurityAgency/datawave,core/utils/accumulo-utils/src/main/java/datawave/webservice/common/connection/AccumuloClientConfiguration.java,0,1,1,65.0,148.0,9.0,1.0,28.0,20.0,16.0,0.0,0.0,0.0,41.0,38.7,1.0,5.0,0.3,1.0,0.0,0.0,1.0,0.0,21.0,1.0,0.0,4.0,20.0,20.0,0.0,9.0,0.0,3.0,0.0,0.11111111,0.16666667,1.0,2.0,2.0,165.0,18.0,183.0,71.0,405.0
NationalSecurityAgency/datawave,core/connection-pool/src/main/java/datawave/core/common/connection/AccumuloClientPool.java,0,0,0,98.0,122.0,9.0,1.0,46.0,15.0,7.0,0.0,0.0,0.0,5.0,4.9,4.0,40.0,1.4,4.0,0.0,0.0,0.0,4.0,15.0,2.0,2.0,6.0,38.0,14.0,0.0,9.0,0.0,4.0,1.0,0.30555555,0.30555555,1.0,2.0,2.0,13.0,12.0,25.0,240.0,515.0
NationalSecurityAgency/datawave,core/connection-pool/src/main/java/datawave/core/common/connection/AccumuloClientPoolFactory.java,0,0,0,49.0,70.0,8.0,1.0,13.0,9.0,1.0,0.0,0.0,0.0,4.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,2.0,6.0,6.0,18.0,0.0,8.0,0.0,5.0,1.0,0.17857143,0.21428572,1.0,3.0,3.0,6.0,5.0,11.0,472.0,283.0
NationalSecurityAgency/datawave,warehouse/ingest-core/src/main/java/datawave/ingest/util/AccumuloCliOptions.java,0,0,0,53.0,88.0,7.0,1.0,21.0,11.0,3.0,0.0,0.0,0.0,10.0,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,6.0,21.0,3.0,0.0,7.0,0.0,3.0,1.0,0.42857143,0.71428573,1.0,8.0,7.0,114.0,27.0,141.0,2719.0,336.0
NationalSecurityAgency/datawave,microservices/services/accumulo/service/src/main/java/datawave/microservice/accumulo/config/AccumuloConfiguration.java,0,0,0,48.0,60.0,4.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,13.0,2.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,67.0,8.0,75.0,71.0,405.0
NationalSecurityAgency/datawave,microservices/services/query-metric/service/src/main/java/datawave/microservice/querymetric/config/AccumuloConfiguration.java,0,0,0,34.0,41.0,3.0,1.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,9.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,85.0,45.0,130.0,225.0,251.0
NationalSecurityAgency/datawave,core/connection-pool/src/main/java/datawave/core/common/connection/AccumuloConnectionFactory.java,0,0,0,42.0,131.0,8.0,3.0,6.0,3.0,2.0,0.0,0.0,0.0,46.0,52.3,3.0,60.0,4.8,3.0,0.0,0.0,3.0,0.0,10.0,1.0,0.0,5.0,1.0,28.0,0.0,8.0,1.0,9.0,0.0,0.0,0.0,3.0,2.0,2.0,61.0,16.0,77.0,319.0,436.0
NationalSecurityAgency/datawave,web-services/common/src/main/java/datawave/webservice/common/connection/AccumuloConnectionFactoryBean.java,0,0,0,148.0,230.0,15.0,1.0,29.0,17.0,3.0,0.0,0.0,0.0,37.0,20.0,2.0,25.0,0.6,2.0,0.0,0.0,2.0,0.0,18.0,1.0,0.0,33.0,24.0,31.0,0.0,15.0,0.0,6.0,0.0,0.35238096,0.35238096,1.0,15.0,10.0,686.0,454.0,1140.0,2826.0,229.0
NationalSecurityAgency/datawave,microservices/services/mapreduce-query/service/src/main/java/datawave/microservice/query/mapreduce/config/AccumuloConnectionFactoryConfig.java,0,0,0,20.0,25.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,25.0,1.0,26.0,71.0,405.0
NationalSecurityAgency/datawave,core/connection-pool/src/main/java/datawave/core/common/connection/AccumuloConnectionFactoryImpl.java,0,0,0,295.0,380.0,14.0,1.0,189.0,53.0,85.0,0.0,0.0,0.0,31.0,9.5,4.0,45.0,0.5,4.0,0.0,2.0,1.0,0.0,56.0,1.0,0.0,19.0,107.0,7.0,0.0,14.0,2.0,6.0,1.0,0.46153846,0.84615386,1.0,8.0,6.0,436.0,57.0,493.0,570.0,185.0
NationalSecurityAgency/datawave,core/connection-pool/src/test/java/datawave/core/common/connection/AccumuloConnectionFactoryTest.java,0,0,0,200.0,237.0,17.0,3.0,97.0,22.0,9.0,0.0,0.0,0.0,1.0,0.5,10.0,205.0,3.4,10.0,0.0,3.0,7.0,0.0,24.0,5.0,0.0,22.0,41.0,16.0,0.0,17.0,0.0,7.0,0.0,0.6666667,0.6666667,3.0,4.0,4.0,93.0,60.0,153.0,652.0,103.0
NationalSecurityAgency/datawave,web-services/query/src/main/java/datawave/webservice/query/runner/AccumuloConnectionRequestBean.java,0,0,0,16.0,30.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,11.1,2.0,10.0,2.1,2.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,6.0,4.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,6.0,6.0,96.0,67.0,163.0,2300.0,755.0
NationalSecurityAgency/datawave,core/connection-pool/src/main/java/datawave/core/query/runner/AccumuloConnectionRequestMap.java,0,0,0,85.0,107.0,4.0,1.0,47.0,20.0,32.0,0.0,0.0,0.0,6.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,3.0,19.0,0.0,0.0,4.0,0.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,116.0,10.0,126.0,419.0,336.0
NationalSecurityAgency/datawave,microservices/services/dictionary/service/src/main/java/datawave/microservice/AccumuloConnectionService.java,0,1,1,113.0,222.0,10.0,1.0,42.0,16.0,5.0,0.0,0.0,0.0,59.0,34.3,2.0,5.0,0.1,2.0,0.0,0.0,1.0,0.0,16.0,1.0,0.0,21.0,39.0,19.0,0.0,10.0,0.0,6.0,3.0,0.32142857,0.53571427,1.0,3.0,3.0,244.0,23.0,267.0,351.0,125.0
NationalSecurityAgency/datawave,warehouse/core/src/main/java/datawave/util/AccumuloCounterSource.java,0,0,0,91.0,124.0,9.0,1.0,37.0,12.0,7.0,0.0,0.0,0.0,1.0,1.1,2.0,30.0,1.1,2.0,0.0,0.0,2.0,0.0,14.0,2.0,0.0,11.0,24.0,18.0,0.0,9.0,1.0,8.0,0.0,0.14285715,0.2857143,1.0,8.0,7.0,168.0,45.0,213.0,1970.0,1085.0
NationalSecurityAgency/datawave,warehouse/query-core/src/main/java/datawave/query/iterator/AccumuloFieldIndexIterable.java,0,0,0,18.0,31.0,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,1.3,2.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,5.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,37.0,7.0,44.0,1970.0,1085.0
NationalSecurityAgency/datawave,microservices/services/audit/service/src/main/java/datawave/microservice/audit/auditors/accumulo/health/AccumuloHealthChecker.java,0,0,0,40.0,55.0,2.0,1.0,21.0,5.0,5.0,0.0,0.0,0.0,1.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,5.0,12.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,63.0,9.0,72.0,71.0,405.0
NationalSecurityAgency/datawave,warehouse/core/src/main/java/datawave/ingest/data/config/ingest/AccumuloHelper.java,0,0,0,82.0,115.0,17.0,1.0,26.0,19.0,2.0,0.0,0.0,0.0,2.0,2.4,3.0,30.0,1.2,3.0,3.0,0.0,0.0,0.0,19.0,1.0,0.0,5.0,13.0,48.0,0.0,17.0,10.0,10.0,5.0,0.32352942,1.0,1.0,10.0,6.0,195.0,61.0,256.0,2503.0,552.0
NationalSecurityAgency/datawave,warehouse/ops-tools/index-validation/src/main/java/datawave/index/validation/AccumuloIndexAgeDisplay.java,0,0,0,280.0,431.0,18.0,1.0,157.0,52.0,64.0,0.0,0.0,0.0,59.0,17.4,11.0,79.0,0.9,11.0,0.0,2.0,6.0,3.0,57.0,1.0,0.0,14.0,65.0,75.0,0.0,18.0,5.0,7.0,2.0,0.5555556,0.7777778,1.0,9.0,8.0,539.0,109.0,648.0,2619.0,436.0
NationalSecurityAgency/datawave,warehouse/ops-tools/index-validation/src/test/java/datawave/index/validation/AccumuloIndexAgeDisplayTest.java,0,0,0,264.0,384.0,20.0,1.0,135.0,24.0,13.0,18.0,4.7,2.0,31.0,10.5,11.0,110.0,1.4,11.0,0.0,3.0,4.0,4.0,31.0,1.0,0.0,17.0,43.0,136.0,0.0,20.0,0.0,17.0,9.0,0.12727273,0.18181819,1.0,5.0,5.0,520.0,137.0,657.0,1970.0,1085.0
NationalSecurityAgency/datawave,warehouse/query-core/src/main/java/datawave/query/util/cache/AccumuloLoader.java,0,0,0,82.0,159.0,8.0,1.0,36.0,17.0,18.0,0.0,0.0,0.0,30.0,26.8,2.0,10.0,0.4,2.0,0.0,0.0,2.0,0.0,19.0,2.0,0.0,10.0,20.0,8.0,0.0,8.0,0.0,5.0,1.0,0.35714287,0.53571427,1.0,7.0,6.0,216.0,58.0,274.0,1970.0,1085.0
NationalSecurityAgency/datawave,microservices/services/query-metric/service/src/main/java/datawave/microservice/querymetric/persistence/AccumuloMapLoader.java,0,0,0,69.0,85.0,7.0,2.0,20.0,10.0,6.0,0.0,0.0,0.0,1.0,1.4,2.0,10.0,0.5,2.0,0.0,0.0,2.0,0.0,11.0,1.0,0.0,11.0,7.0,7.0,0.0,7.0,1.0,3.0,1.0,0.2,0.2,2.0,2.0,2.0,93.0,9.0,102.0,71.0,405.0
NationalSecurityAgency/datawave,microservices/services/query-metric/service/src/main/java/datawave/microservice/querymetric/persistence/AccumuloMapStore.java,0,0,0,231.0,286.0,15.0,2.0,107.0,34.0,43.0,0.0,0.0,0.0,24.0,9.4,6.0,73.0,1.1,6.0,0.0,1.0,3.0,2.0,39.0,2.0,0.0,19.0,64.0,51.0,0.0,15.0,0.0,9.0,3.0,0.15384616,0.3956044,2.0,6.0,3.0,315.0,30.0,345.0,402.0,74.0
NationalSecurityAgency/datawave,microservices/services/accumulo/service/src/main/java/datawave/microservice/accumulo/stats/util/AccumuloMonitorLocator.java,0,0,0,43.0,63.0,3.0,1.0,13.0,4.0,2.0,0.0,0.0,0.0,5.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,6.0,15.0,1.0,0.0,3.0,0.0,6.0,5.0,0.33333334,0.33333334,1.0,2.0,2.0,67.0,5.0,72.0,71.0,405.0
NationalSecurityAgency/datawave,microservices/services/accumulo/service/src/test/java/datawave/microservice/accumulo/stats/util/AccumuloMonitorLocatorTest.java,0,0,0,51.0,65.0,4.0,1.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,10.0,15.0,0.0,0.0,5.0,2.0,5.0,3.0,0.5,1.0,2.0,2.0,2.0,72.0,8.0,80.0,71.0,405.0
NationalSecurityAgency/datawave,microservices/starters/datawave/src/main/java/datawave/microservice/config/accumulo/AccumuloProperties.java,0,0,0,39.0,56.0,8.0,1.0,8.0,8.0,0.0,32.0,57.1,2.0,3.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,3.0,0.0,20.0,0.0,8.0,0.0,4.0,0.0,0.14285715,0.14285715,1.0,2.0,2.0,63.0,8.0,71.0,71.0,405.0
NationalSecurityAgency/datawave,warehouse/query-core/src/main/java/datawave/query/language/builder/lucene/AccumuloQueryTreeBuilder.java,0,0,0,41.0,48.0,3.0,1.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,1.2,2.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,20.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,52.0,5.0,57.0,1970.0,1085.0
NationalSecurityAgency/datawave,warehouse/query-core/src/main/java/datawave/query/metrics/AccumuloRecordWriter.java,0,0,0,291.0,367.0,26.0,1.0,128.0,55.0,54.0,66.0,18.0,2.0,17.0,5.5,6.0,75.0,0.9,6.0,2.0,1.0,3.0,0.0,63.0,2.0,0.0,20.0,84.0,267.0,0.0,26.0,17.0,28.0,18.0,0.07608695,0.083333336,1.0,20.0,12.0,836.0,465.0,1301.0,3039.0,16.0
NationalSecurityAgency/datawave,microservices/services/query-metric/service/src/main/java/datawave/microservice/querymetric/handler/AccumuloRecordWriter.java,0,0,0,220.0,274.0,21.0,1.0,96.0,44.0,40.0,66.0,24.1,2.0,6.0,2.7,2.0,20.0,0.3,2.0,2.0,0.0,0.0,0.0,51.0,2.0,0.0,16.0,64.0,164.0,0.0,21.0,11.0,20.0,11.0,0.10526316,0.116959065,1.0,3.0,3.0,323.0,50.0,373.0,225.0,251.0
NationalSecurityAgency/datawave,warehouse/query-core/src/main/java/datawave/query/tables/AccumuloResource.java,0,0,0,58.0,132.0,9.0,2.0,12.0,9.0,1.0,0.0,0.0,0.0,34.0,37.0,2.0,25.0,1.4,2.0,0.0,0.0,2.0,0.0,10.0,1.0,3.0,7.0,7.0,19.0,0.0,9.0,2.0,1.0,0.0,0.04761905,0.04761905,2.0,6.0,6.0,168.0,37.0,205.0,2503.0,552.0
NationalSecurityAgency/datawave,microservices/services/accumulo/service/src/main/java/datawave/microservice/accumulo/AccumuloService.java,0,0,0,12.0,18.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,17.0,0.0,17.0,0.0,476.0
NationalSecurityAgency/datawave,warehouse/query-core/src/test/java/datawave/query/testframework/AccumuloSetup.java,0,1,1,190.0,284.0,16.0,1.0,78.0,28.0,17.0,0.0,0.0,0.0,44.0,18.8,3.0,25.0,0.4,3.0,0.0,0.0,3.0,0.0,28.0,2.0,0.0,35.0,50.0,94.0,0.0,16.0,0.0,8.0,1.0,0.08888889,0.13333334,1.0,7.0,5.0,201.0,112.0,313.0,1574.0,342.0
NationalSecurityAgency/datawave,warehouse/query-core/src/main/java/datawave/query/language/parser/lucene/AccumuloSyntaxParser.java,0,0,0,840.0,937.0,30.0,3.0,486.0,210.0,321.0,75.0,8.0,4.0,26.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,3.0,0.0,32.0,42.0,253.0,0.0,30.0,2.0,28.0,6.0,0.4,0.43333334,3.0,11.0,9.0,1104.0,168.0,1272.0,2975.0,80.0
NationalSecurityAgency/datawave,warehouse/query-core/src/main/java/datawave/query/language/parser/lucene/AccumuloSyntaxParserConstants.java,0,0,0,76.0,89.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.8,13.0,26.0,1.1,13.0,0.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,36.0,36.0,0.0,0.0,1.0,2.0,2.0,128.0,1.0,129.0,197.0,347.0
NationalSecurityAgency/datawave,warehouse/query-core/src/main/java/datawave/query/language/parser/lucene/AccumuloSyntaxParserTokenManager.java,0,0,0,1100.0,1153.0,33.0,1.0,728.0,409.0,844.0,220.0,19.1,19.0,1.0,0.1,99.0,1484.0,4.5,99.0,0.0,5.0,36.0,57.0,473.0,1.0,0.0,6.0,36.0,498.0,0.0,33.0,3.0,21.0,10.0,0.2857143,0.35714287,1.0,7.0,7.0,1682.0,530.0,2212.0,2975.0,80.0
NationalSecurityAgency/datawave,core/connection-pool/src/main/java/datawave/core/common/cache/AccumuloTableCache.java,0,0,0,16.0,31.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,5.0,0.0,15.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,32.0,2.0,34.0,507.0,248.0
NationalSecurityAgency/datawave,web-services/common/src/main/java/datawave/webservice/common/cache/AccumuloTableCacheBean.java,0,1,1,158.0,221.0,13.0,1.0,24.0,13.0,1.0,0.0,0.0,0.0,24.0,13.2,1.0,5.0,0.1,1.0,0.0,1.0,0.0,0.0,14.0,1.0,0.0,39.0,28.0,20.0,0.0,13.0,0.0,12.0,0.0,0.38181818,0.38181818,1.0,3.0,3.0,223.0,3.0,226.0,526.0,229.0
NationalSecurityAgency/datawave,core/connection-pool/src/main/java/datawave/core/common/cache/AccumuloTableCacheImpl.java,0,4,1,209.0,255.0,13.0,1.0,107.0,38.0,43.0,0.0,0.0,0.0,9.0,4.1,6.0,81.0,1.3,6.0,0.0,1.0,3.0,0.0,44.0,1.0,0.0,13.0,71.0,1.0,0.0,17.0,1.0,7.0,0.0,0.6,1.0,3.0,3.0,3.0,82.0,159.0,241.0,507.0,248.0
NationalSecurityAgency/datawave,core/connection-pool/src/main/java/datawave/core/common/cache/AccumuloTableCacheProperties.java,0,0,0,115.0,148.0,27.0,1.0,34.0,27.0,0.0,0.0,0.0,0.0,2.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,0.0,2.0,3.0,245.0,0.0,27.0,0.0,9.0,0.0,0.15099715,1.0,1.0,2.0,2.0,147.0,0.0,147.0,478.0,277.0
NationalSecurityAgency/datawave,core/connection-pool/src/main/java/datawave/core/common/result/AccumuloTableCacheStatus.java,0,0,0,65.0,79.0,5.0,1.0,29.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,33.0,1.7,3.0,0.0,1.0,1.0,1.0,6.0,2.0,0.0,8.0,10.0,6.0,0.0,5.0,0.0,3.0,2.0,0.2,0.2,1.0,2.0,2.0,5.0,5.0,10.0,319.0,436.0
NationalSecurityAgency/datawave,warehouse/query-core/src/main/java/datawave/query/iterator/AccumuloTableIterable.java,0,0,0,86.0,109.0,7.0,1.0,25.0,13.0,6.0,0.0,0.0,0.0,1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,18.0,14.0,0.0,0.0,7.0,0.0,11.0,1.0,0.71428573,0.71428573,1.0,7.0,5.0,142.0,34.0,176.0,1970.0,1085.0
NationalSecurityAgency/datawave,warehouse/query-core/src/test/java/datawave/query/iterator/AccumuloTableIterableTest.java,0,0,0,46.0,62.0,2.0,1.0,15.0,4.0,3.0,0.0,0.0,0.0,1.0,2.1,2.0,4.0,0.3,2.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,10.0,10.0,0.0,0.0,2.0,0.0,4.0,1.0,1.0,1.0,1.0,5.0,4.0,81.0,20.0,101.0,101.0,1085.0
NationalSecurityAgency/datawave,warehouse/query-core/src/main/java/datawave/query/iterator/AccumuloTreeIterable.java,0,0,0,42.0,61.0,4.0,1.0,14.0,7.0,3.0,0.0,0.0,0.0,4.0,8.7,2.0,15.0,1.2,2.0,0.0,0.0,0.0,2.0,6.0,1.0,0.0,7.0,6.0,0.0,0.0,4.0,0.0,3.0,0.0,1.0,1.0,1.0,12.0,7.0,126.0,66.0,192.0,2539.0,516.0
NationalSecurityAgency/datawave,warehouse/ingest-core/src/main/java/datawave/ingest/mapreduce/job/util/AccumuloUtil.java,0,0,0,123.0,153.0,9.0,1.0,63.0,26.0,24.0,0.0,0.0,0.0,2.0,1.6,3.0,35.0,0.9,3.0,0.0,2.0,1.0,0.0,27.0,1.0,0.0,10.0,34.0,0.0,0.0,9.0,3.0,2.0,1.0,0.5833333,0.5833333,1.0,2.0,2.0,155.0,3.0,158.0,120.0,432.0
NationalSecurityAgency/datawave,warehouse/ingest-core/src/test/java/datawave/ingest/mapreduce/job/util/AccumuloUtilTest.java,0,0,0,86.0,102.0,7.0,1.0,44.0,7.0,0.0,0.0,0.0,0.0,2.0,2.3,8.0,64.0,2.5,8.0,0.0,2.0,0.0,6.0,15.0,1.0,0.0,11.0,21.0,0.0,0.0,7.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,101.0,0.0,101.0,0.0,552.0
NationalSecurityAgency/datawave,microservices/starters/query/src/main/java/datawave/microservice/query/messaging/AcknowledgementCallback.java,0,0,0,7.0,13.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,13.0,1.0,14.0,71.0,405.0
