repository,file,commits,lines_added,lines_removed
spring-projects/spring-boot,spring-boot-project/spring-boot/src/test/java/org/springframework/boot/jdbc/DatabaseDriverTests.java,24,63,46
spring-projects/spring-boot,spring-boot-project/spring-boot-actuator-autoconfigure/src/test/java/org/springframework/boot/actuate/autoconfigure/endpoint/web/documentation/PrometheusScrapeEndpointDocumentationTests.java,24,162,71
spring-projects/spring-boot,spring-boot-project/spring-boot-docs/src/docs/asciidoc/getting-started/system-requirements.adoc,24,95,37
spring-projects/spring-boot,spring-boot-project/spring-boot-autoconfigure/src/test/java/org/springframework/boot/autoconfigure/couchbase/CouchbaseAutoConfigurationIntegrationTests.java,24,196,190
spring-projects/spring-boot,spring-boot-project/spring-boot-test-autoconfigure/src/test/java/org/springframework/boot/test/autoconfigure/data/redis/DataRedisTestIntegrationTests.java,24,104,91
spring-projects/spring-boot,spring-boot-project/spring-boot-actuator-autoconfigure/src/test/java/org/springframework/boot/actuate/autoconfigure/metrics/web/client/WebClientMetricsConfigurationTests.java,24,211,166
spring-projects/spring-boot,spring-boot-samples/spring-boot-sample-liquibase/src/test/java/sample/liquibase/SampleLiquibaseApplicationTests.java,24,176,98
spring-projects/spring-boot,spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/mail/MailSenderAutoConfiguration.java,24,361,289
spring-projects/spring-boot,spring-boot-samples/spring-boot-sample-tomcat-jsp/src/test/java/sample/tomcat/jsp/SampleWebJspApplicationTests.java,24,42,54
spring-projects/spring-boot,spring-boot-tools/spring-boot-configuration-processor/src/main/java/org/springframework/boot/configurationprocessor/metadata/JsonMarshaller.java,24,421,244
spring-projects/spring-boot,spring-boot-tools/spring-boot-loader/src/test/java/org/springframework/boot/loader/archive/JarFileArchiveTests.java,24,157,86
spring-projects/spring-boot,spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/jmx/EndpointMBean.java,24,212,204
spring-projects/spring-boot,spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/condition/OnPropertyCondition.java,24,433,252
spring-projects/spring-boot,spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/jms/JmsAnnotationDrivenConfiguration.java,24,185,82
spring-projects/spring-boot,spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/web/BasicErrorController.java,24,201,271
spring-projects/spring-boot,spring-boot-tools/spring-boot-configuration-processor/src/main/java/org/springframework/boot/configurationprocessor/TypeUtils.java,24,380,136
spring-projects/spring-boot,spring-boot/src/main/java/org/springframework/boot/context/properties/ConfigurationProperties.java,24,80,72
spring-projects/spring-boot,spring-boot-actuator/src/main/java/org/springframework/boot/actuate/health/DataSourceHealthIndicator.java,24,238,183
spring-projects/spring-boot,spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/condition/OnClassCondition.java,24,491,263
spring-projects/spring-boot,spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/couchbase/CouchbaseAutoConfiguration.java,24,349,205
spring-projects/spring-boot,spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/kafka/KafkaProperties.java,24,1331,375
spring-projects/spring-boot,spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/mobile/DeviceDelegatingViewResolverAutoConfiguration.java,24,191,216
spring-projects/spring-boot,spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/social/FacebookAutoConfiguration.java,24,176,88
spring-projects/spring-boot,spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/validation/ValidationAutoConfiguration.java,24,164,92
spring-projects/spring-boot,spring-boot-autoconfigure/src/test/java/org/springframework/boot/autoconfigure/jersey/JerseyAutoConfigurationDefaultFilterPathTests.java,24,156,57
spring-projects/spring-boot,spring-boot-autoconfigure/src/test/java/org/springframework/boot/autoconfigure/mobile/DeviceDelegatingViewResolverAutoConfigurationTests.java,24,719,483
spring-projects/spring-boot,spring-boot-autoconfigure/src/test/java/org/springframework/boot/autoconfigure/mobile/DeviceResolverAutoConfigurationTests.java,24,229,100
spring-projects/spring-boot,spring-boot-autoconfigure/src/test/java/org/springframework/boot/autoconfigure/web/DefaultErrorViewIntegrationTests.java,24,119,78
spring-projects/spring-boot,spring-boot-cli/src/test/java/org/springframework/boot/cli/command/init/InitCommandTests.java,24,776,380
spring-projects/spring-boot,spring-boot-cli/src/test/java/org/springframework/boot/cli/command/init/ProjectGenerationRequestTests.java,24,447,192
spring-projects/spring-boot,spring-boot-devtools/src/main/java/org/springframework/boot/devtools/autoconfigure/LocalDevToolsAutoConfiguration.java,24,138,101
spring-projects/spring-boot,spring-boot-tools/spring-boot-configuration-processor/src/test/java/org/springframework/boot/configurationprocessor/ConfigurationMetadataMatchers.java,24,522,519
spring-projects/spring-boot,spring-boot/src/main/java/org/springframework/boot/context/web/SpringBootServletInitializer.java,24,177,279
spring-projects/spring-boot,spring-boot-project/spring-boot-starters/spring-boot-starter-data-couchbase-reactive/build.gradle,23,78,50
spring-projects/spring-boot,spring-boot-tests/spring-boot-integration-tests/spring-boot-server-tests/build.gradle,23,180,90
spring-projects/spring-boot,spring-boot-project/spring-boot-actuator-autoconfigure/src/main/java/org/springframework/boot/actuate/autoconfigure/cloudfoundry/reactive/CloudFoundryWebFluxEndpointHandlerMapping.java,23,477,271
spring-projects/spring-boot,module/spring-boot-jackson/src/main/java/org/springframework/boot/jackson/autoconfigure/JacksonAutoConfiguration.java,23,670,364
spring-projects/spring-boot,spring-boot-project/spring-boot-test/src/main/java/org/springframework/boot/test/context/SpringBootTest.java,23,104,45
spring-projects/spring-boot,buildSrc/src/test/java/org/springframework/boot/build/ConventionsPluginTests.java,23,325,85
spring-projects/spring-boot,spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/graphql/GraphQlProperties.java,23,621,207
spring-projects/spring-boot,spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/integration/IntegrationProperties.java,23,472,85
spring-projects/spring-boot,spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/orm/jpa/JpaProperties.java,23,114,257
spring-projects/spring-boot,spring-boot-project/spring-boot-devtools/src/test/java/org/springframework/boot/devtools/restart/RestarterTests.java,23,130,110
spring-projects/spring-boot,spring-boot-project/spring-boot-test-autoconfigure/src/test/java/org/springframework/boot/test/autoconfigure/web/servlet/WebMvcTypeExcludeFilterTests.java,23,138,76
spring-projects/spring-boot,spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/web/servlet/ServletWebServerFactoryAutoConfiguration.java,23,141,134
spring-projects/spring-boot,spring-boot-project/spring-boot/src/test/java/org/springframework/boot/system/JavaVersionTests.java,23,190,101
spring-projects/spring-boot,spring-boot-project/spring-boot-docs/src/docs/antora/modules/reference/pages/data/nosql.adoc,23,283,273
spring-projects/spring-boot,spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/groovy/template/GroovyTemplateAutoConfiguration.java,23,65,63
spring-projects/spring-boot,spring-boot-project/spring-boot-tools/spring-boot-configuration-processor/src/main/java/org/springframework/boot/configurationprocessor/MetadataGenerationEnvironment.java,23,577,165
spring-projects/spring-boot,spring-boot-project/spring-boot-tools/spring-boot-configuration-processor/src/test/java/org/springframework/boot/configurationprocessor/PropertyDescriptorResolverTests.java,23,355,119
spring-projects/spring-boot,spring-boot-project/spring-boot-tools/spring-boot-gradle-test-support/src/main/java/org/springframework/boot/testsupport/gradle/testkit/GradleBuild.java,23,106,105
spring-projects/spring-boot,spring-boot-project/spring-boot/src/test/java/org/springframework/boot/diagnostics/analyzer/NoSuchMethodFailureAnalyzerTests.java,23,244,114
spring-projects/spring-boot,spring-boot-project/spring-boot/src/main/java/org/springframework/boot/ResourceBanner.java,23,161,134
spring-projects/spring-boot,spring-boot-project/spring-boot-actuator-autoconfigure/src/main/java/org/springframework/boot/actuate/autoconfigure/jdbc/DataSourceHealthContributorAutoConfiguration.java,23,161,92
spring-projects/spring-boot,spring-boot-project/spring-boot-actuator-autoconfigure/src/test/java/org/springframework/boot/actuate/autoconfigure/security/servlet/MvcEndpointRequestIntegrationTests.java,23,262,104
spring-projects/spring-boot,spring-boot-project/spring-boot-actuator-autoconfigure/src/test/java/org/springframework/boot/actuate/autoconfigure/metrics/jersey/JerseyServerMetricsAutoConfigurationTests.java,23,310,341
spring-projects/spring-boot,spring-boot-project/spring-boot-actuator-autoconfigure/src/test/java/org/springframework/boot/actuate/autoconfigure/metrics/web/jetty/JettyMetricsAutoConfigurationTests.java,23,615,315
spring-projects/spring-boot,spring-boot-project/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/web/ServletEndpointRegistrar.java,23,226,79
spring-projects/spring-boot,spring-boot-project/spring-boot-actuator/src/test/java/org/springframework/boot/actuate/endpoint/web/jersey/JerseyWebEndpointIntegrationTests.java,23,313,245
